"","app_date","applicantID","loan_sequence","disp_date","twoDigits_zip","addrZip","clientID","addrCity","Latitude","Longtiude","repayStatus","delinqDays","age","appGender","appCivilStatus","appDependents","appIncome","requestedAmt_loan1","requestedTerm_loan1","actualAmt_loan1","actualTerm_loan1","scoreProxy","starting_state","game_count","game_dummy","stadium","nn.dists","lat","long","dif_metric","nn.dists.sq","check","obs","meters","mi","near_club_1","near_club_med","near_club_mean","near_club_3","loan_rt","weekday","month","city","game","Final Comp","near_club_1_game_st","near_club_med_game_st","near_club_mean_game_st","near_club_3_game_st"
"304",2018-11-26,106543,3,2018-11-26,"65",65760,37185,"Zuazua",25.9042,-100.1348,"1",0,34,"0","married",3,10200,1500,16,1500,16,NA,100,0,0,2,0.253800571315353,25.7225,-100.312,0.0644147299999994,0.0644147299999994,1.38777878078145e-17,276,26915.6177428731,16.7246310555091,0,1,1,1,0.147058823529412,"2","11",NA,0,NA,0,0,0,0
"305",2018-11-26,106561,1,2018-11-26,"6",6700,130170,"Cuauhtv©moc",19.4181,-99.1634,"0",347,48,"0","divorced",1,20000,2500,7,2000,7,"2",100,0,0,6,0.0908838819593435,19.3319,-99.1922,0.00825987999999989,0.00825987999999989,0,277,10061.085815806,6.2516844270359,1,1,1,1,0.1,"2","11",NA,0,NA,0,0,0,0
"306",2018-11-26,106567,1,2018-11-27,"86",86280,102721,"Cent",17.8323,-92.8602,"1",0,30,"0","married",4,8000,1500,18,1500,18,"2",100,0,0,3,3.52606622739845,19.1643,-96.125,12.43314304,12.43314304,0,278,375186.841640712,233.130874545287,0,0,0,0,0.1875,"2","11",NA,0,NA,0,0,0,0
"307",2018-11-26,106577,1,2018-11-27,"86",86000,130166,"Centro",18.0163,-92.9004,"1",0,31,"1","single",1,7000,1500,18,1500,18,"2",100,0,0,3,3.42285687109467,19.1643,-96.125,11.71594916,11.71594916,0,279,363428.702503386,225.824687451618,0,0,0,0,0.214285714285714,"2","11",NA,0,NA,0,0,0,0
"308",2018-11-26,106591,1,2018-11-28,"78",78421,130173,"Villa de Pozos",22.0945,-100.8471,"1",0,42,"1","married",1,8000,2500,18,2000,18,"3",100,0,0,11,1.27102846545623,21.1155,-101.6577,1.61551336000001,1.61551336000001,2.22044604925031e-16,280,137532.916906138,85.4592049573975,0,0,1,1,0.25,"2","11",NA,0,NA,0,0,0,0
"309",2018-11-26,106597,3,2018-11-26,"54",54960,60932,"Tultepec",19.6795,-99.1273,"1",0,35,"0","married",3,26000,2500,24,2000,24,NA,100,0,0,6,0.353606801405175,19.3319,-99.1922,0.125037769999999,0.125037769999999,0,281,39289.3400162064,24.413324727035,0,0,1,1,0.0769230769230769,"2","11",NA,0,NA,0,0,0,0
"310",2018-11-26,106599,1,2018-11-27,"14",14100,130179,"Tlalpan",19.2759,-99.243,"1",0,27,"0","single",0,12000,3000,21,2000,18,"3",100,0,0,6,0.0756084651345312,19.3319,-99.1922,0.00571663999999963,0.00571663999999963,0,218,8206.46019967705,5.09927063248105,1,1,1,1,0.166666666666667,"2","11",NA,0,NA,0,0,0,0
"311",2018-11-26,106602,2,2018-11-26,"91",91180,103807,"Xalapa",19.5106,-96.8883,"1",0,22,"1","single",2,6500,1500,10,1500,10,NA,100,0,0,3,0.838182903667213,19.1643,-96.125,0.702550580000001,0.702550580000001,-1.11022302462516e-16,282,88962.5764216103,55.2789195705136,0,0,1,1,0.230769230769231,"2","11",NA,0,NA,0,0,0,0
"312",2018-11-26,106610,2,2018-11-26,"7",7270,116037,"Gustavo A. Madero",19.5261,-99.1511,"1",0,27,"0","single",0,15000,3000,30,2500,30,"4",100,0,0,6,0.198501511329258,19.3319,-99.1922,0.0394028499999995,0.0394028499999995,-6.93889390390723e-18,283,22044.6152843344,13.6979229276191,0,1,1,1,0.166666666666667,"2","11",NA,0,NA,0,0,0,0
"313",2018-11-26,106641,1,2018-11-26,"85",85190,26478,"cajeme",27.3064,-109.883,"1",0,38,"0","married",2,18000,1500,18,1500,18,"4",100,0,0,4,6.71602774041323,25.6283,-103.38,45.10502861,45.10502861,-7.105427357601e-15,284,674318.527711331,419.003148937658,0,0,0,0,0.0833333333333333,"2","11",NA,0,NA,0,0,0,0
"314",2018-11-26,106644,2,2018-11-26,"94",94390,78172,"Orizaba",18.8355,-97.0857,"1",0,48,"1","single",2,4000,3000,30,1500,30,NA,100,0,0,3,1.01540825779585,19.1643,-96.125,1.03105393000001,1.03105393000001,-2.22044604925031e-16,285,107538.468294726,66.8214723394221,0,0,1,1,0.375,"2","11",NA,0,NA,0,0,0,0
"315",2018-11-26,106655,1,2018-11-27,"70",70140,130230,"Asunciv=n Ixtaltepec",16.4986,-94.9565,"1",0,49,"0","single",1,15000,3000,15,1500,10,"1",100,0,0,3,2.91055814922155,19.1643,-96.125,8.47134873999999,8.47134873999999,-1.77635683940025e-15,286,321538.409210041,199.795201268869,0,0,0,0,0.1,"2","11",NA,0,NA,0,0,0,0
"316",2018-11-26,106668,2,2018-11-26,"3",3100,54734,"BENITOJUAREZ",19.3831,-99.1743,"1",0,59,"0","married",3,18000,3000,30,2500,30,NA,100,0,0,6,0.0542388237335554,19.3319,-99.1922,0.00294184999999969,0.00294184999999969,0,287,6001.60490457928,3.72923366384933,1,1,1,1,0.138888888888889,"2","11",NA,0,NA,0,0,0,0
"317",2018-11-26,106678,1,2018-11-27,"83",83140,46337,"hermosillo",28.5587,-111.4736,"1",0,55,"0","divorced",0,19000,1500,18,1500,18,"2",100,0,0,14,6.78639078975746,32.506744,-116.993387,46.0550999513049,46.0550999513049,0,288,687740.545654018,427.343224958069,0,0,0,0,0.0789473684210526,"2","11",NA,0,NA,0,0,0,0
"318",2018-11-26,106687,1,2018-11-27,"23",23090,130309,"LA PAZ",23.6236,-109.8318,"1",0,34,"0","single",2,10000,3000,17,2500,18,"2",100,0,0,4,6.75607469837331,25.6283,-103.38,45.6445453300001,45.6445453300001,0,289,689865.836034204,428.66382245778,0,0,0,0,0.25,"2","11",NA,0,NA,0,0,0,0
"319",2018-11-26,106702,1,2018-11-27,"97",97249,106186,"Mv©rida",20.9167,-89.7144,"1",0,32,"0","married",2,18000,1500,30,1500,30,"3",100,0,0,3,6.64580304553182,19.1643,-96.125,44.16669812,44.16669812,0,290,698145.495359347,433.808577031173,0,0,0,0,0.0833333333333333,"2","11",NA,0,NA,0,0,0,0
"320",2018-11-26,106707,2,2018-11-26,"45",45402,104907,"Tonalv°",20.6069,-103.1714,"1",0,44,"1","married",1,12000,3000,30,1500,30,NA,100,0,0,17,0.18495904952177,20.705,-103.3282,0.0342098499999966,0.0342098499999966,0,49,19647.3116494188,12.208303807411,0,1,1,1,0.125,"2","11",NA,0,NA,0,0,0,0
"321",2018-11-26,106726,1,2018-11-26,"27",27087,130353,"Torrev=n",25.5355,-103.3738,"1",0,38,"1","married",3,11000,1600,23,1600,23,"3",100,0,0,4,0.0930068814658356,25.6283,-103.38,0.00865027999999999,0.00865027999999999,0,291,10349.1885876469,6.43070363481108,1,1,1,1,0.145454545454545,"2","11",NA,0,NA,0,0,0,0
"322",2018-11-26,106739,1,2018-11-27,"28",28974,29663,"villa de alvarez",19.2544,-103.7399,"1",0,53,"0","married",1,15500,1500,18,1500,18,"3",100,0,0,12,1.45408598439019,20.6818,-103.4626,2.11436605,2.11436605,0,292,161524.296912935,100.366794408226,0,0,0,1,0.0967741935483871,"2","11",NA,0,NA,0,0,0,0
"323",2018-11-26,106751,3,2018-11-26,"28",28983,97166,"Villa de vÅlvarez",19.2613,-103.7481,"0",238,25,"1","married",1,10000,2500,19,2500,19,NA,100,0,0,12,1.44890665675881,20.6818,-103.4626,2.0993305,2.0993305,0,293,160925.653843927,99.9948139261604,0,0,0,1,0.25,"2","11",NA,0,NA,0,0,0,0
"324",2018-11-26,106757,1,2018-11-29,"75",75857,130278,"Tehuacv°n",18.4299,-97.4048,"1",0,41,"1","married",2,13000,3000,18,1500,18,"3",100,0,0,10,0.974620715971093,18.9972,-98.1973,0.949885540000006,0.949885540000006,0,294,104736.710134733,65.0805362041164,0,0,1,1,0.115384615384615,"2","11",NA,0,NA,0,0,0,0
"325",2018-11-26,106758,2,2018-11-26,"6",6720,107164,"Cuauhtv©moc",19.4165,-99.1493,"0",324,25,"0","single",0,8000,2500,26,1500,26,NA,100,0,0,6,0.0948555217159231,19.3319,-99.1922,0.00899756999999996,0.00899756999999996,1.73472347597681e-18,38,10439.747122343,6.48697423934219,1,1,1,1,0.1875,"2","11",NA,0,NA,0,0,0,0
"326",2018-11-26,106765,2,2018-11-27,"89",89348,81912,"Tampico",22.2786,-97.8843,"1",0,30,"1","single",0,13800,3000,20,1500,20,"1",100,0,0,16,2.34180519258114,20.1052,-98.7563,5.48405156,5.48405156,0,295,258313.278436487,160.508828735064,0,0,0,0,0.108695652173913,"2","11",NA,0,NA,0,0,0,0
"327",2018-11-26,106852,1,2018-11-27,"57",57440,130458,"Nezahualcv=yotl",19.4226,-99.0227,"0",308,28,"0","single",0,8000,1500,30,1500,30,"3",100,0,0,13,0.175102627050533,19.3029,-99.1505,0.0306609299999979,0.0306609299999979,0,296,18913.0312721616,11.7520419999264,0,1,1,1,0.1875,"2","11",NA,0,NA,0,0,0,0
"328",2018-11-26,106858,1,2018-11-27,"73",73840,130456,"Teziutlv°n",19.8639,-97.3586,"1",0,33,"1","single",1,6000,3000,30,3000,30,"3",100,0,0,15,1.12572947460747,19.0778,-98.1644,1.26726685000001,1.26726685000001,-2.22044604925031e-16,297,121695.678278421,75.6183766503168,0,0,1,1,0.5,"2","11",NA,0,NA,0,0,0,0
"329",2018-11-26,106883,2,2018-11-26,"77",77500,87538,"Benito Juv°rez",20.9908,-86.9392,"1",0,23,"0","single",0,8000,1500,20,1500,20,NA,100,0,0,3,9.36562992489026,19.1643,-96.125,87.71502389,87.71502389,1.4210854715202e-14,298,981528.453210047,609.895021070779,0,0,0,0,0.1875,"2","11",NA,0,NA,0,0,0,0
"330",2018-11-26,106909,2,2018-11-26,"16",16600,4283,"Xochimilco",19.2555,-99.0473,"1",0,45,"0","single",0,25000,3000,30,2500,30,NA,100,0,0,13,0.113564959384474,19.3029,-99.1505,0.0128969999999973,0.0128969999999973,0,299,12059.5443003372,7.49347204465013,0,1,1,1,0.1,"2","11",NA,0,NA,0,0,0,0
"331",2018-11-26,106913,1,2018-11-27,"27",27290,130522,"Torrev=n",25.5388,-103.3319,"1",0,30,"1","single",0,1.6e+07,3000,25,3000,25,"4",100,0,0,4,0.101606397436379,25.6283,-103.38,0.0103238599999993,0.0103238599999993,0,300,11071.9141807501,6.87978561444449,1,1,1,1,0.0001875,"2","11",NA,0,NA,0,0,0,0
"332",2018-11-26,106916,1,2018-11-27,"52",52949,101142,"ATIZAPAN DE ZARAGOZA",19.5647,-99.2603,"1",0,43,"1","married",0,15500,3000,21,2000,18,"3",100,0,0,6,0.242556075990685,19.3319,-99.1922,0.058833449999999,0.058833449999999,0,301,26882.9811866993,16.7043515892846,0,1,1,1,0.129032258064516,"2","11",NA,0,NA,0,0,0,0
"333",2018-11-26,106935,1,2018-11-27,"66",66466,130538,"San Nicolv°s de los Garza",25.7615,-100.2814,"1",0,51,"0","married",1,14000,2000,19,1500,30,"1",100,0,0,2,0.0495717661577603,25.7225,-100.312,0.00245735999999966,0.00245735999999966,-4.33680868994202e-19,302,5316.28504723618,3.30339458861159,1,1,1,1,0.107142857142857,"2","11",NA,0,NA,0,0,0,0
"334",2018-11-26,106942,2,2018-11-26,"56",56613,118094,"Valle de Chalco Solidaridad",19.2703,-98.9509,"1",0,25,"1","single",1,15500,1500,20,1500,20,"3",100,0,0,13,0.202244703268086,19.3029,-99.1505,0.040902919999996,0.040902919999996,0,303,21284.0410754696,13.2253228500314,0,1,1,1,0.0967741935483871,"2","11",NA,0,NA,0,0,0,0
"335",2018-11-26,106945,2,2018-11-26,"64",64258,45058,"Monterrey",25.8074,-100.3705,"1",0,28,"0","married",2,16000,1500,8,1500,8,"1",100,0,0,2,0.103103152231158,25.7225,-100.312,0.0106302600000013,0.0106302600000013,1.73472347597681e-18,304,11122.8368937116,6.91142759995498,0,1,1,1,0.09375,"2","11",NA,0,NA,0,0,0,0
"336",2018-11-26,106960,1,2018-11-27,"89",89560,129635,"Ciudad Madero",22.2795,-97.8284,"0",252,33,"0","married",3,5000,1500,30,1500,30,"3",100,0,0,16,2.36401753377592,20.1052,-98.7563,5.58857889999998,5.58857889999998,-8.88178419700125e-16,57,260495.43777596,161.864763055638,0,0,0,0,0.3,"2","11",NA,0,NA,0,0,0,0
"337",2018-11-26,106969,2,2018-11-26,"54",54763,35478,"Cuautitlv°n Izcalli",19.612,-99.1626,"0",294,46,"1","married",3,7500,3000,29,2000,29,NA,100,0,0,6,0.281659670524551,19.3319,-99.1922,0.0793321699999986,0.0793321699999986,0,305,31334.9654949376,19.4706932624166,0,1,1,1,0.266666666666667,"2","11",NA,0,NA,0,0,0,0
"338",2018-11-26,106970,1,2018-11-27,"1",1260,125952,"vÅlvaro Obregv=n",19.3791,-99.2245,"1",0,31,"1","single",2,7000,1500,18,1500,18,"3",100,0,0,6,0.0571937933695644,19.3319,-99.1922,0.00327113000000043,0.00327113000000043,4.33680868994202e-19,306,6254.26337868092,3.88622875133963,1,1,1,1,0.214285714285714,"2","11",NA,0,NA,0,0,0,0
"339",2018-11-26,106976,1,2018-11-27,"76",76116,37420,"queretaro",20.6322,-100.4527,"1",0,50,"0","married",3,10000,1500,19,1500,19,"1",100,0,0,5,0.102152875632552,20.5777,-100.3663,0.0104352099999997,0.0104352099999997,0,307,10856.1778070662,6.74573291353364,1,1,1,1,0.15,"2","11",NA,0,NA,0,0,0,0
"340",2018-11-26,106986,1,2018-11-27,"37",37100,125024,"Lev=n",21.0645,-101.5716,"1",0,32,"1","married",0,40000,1500,18,1500,18,"1",100,0,0,11,0.100071024777408,21.1155,-101.6577,0.0100142100000005,0.0100142100000005,1.73472347597681e-18,308,10592.5296129229,6.58190911362599,1,1,1,1,0.0375,"2","11",NA,0,NA,0,0,0,0
"341",2018-11-26,106997,1,2018-11-27,"15",15850,130591,"Venustiano Carranza",19.413,-99.1244,"0",335,28,"0","single",0,12000,3000,18,2000,18,"3",100,0,0,6,0.105707379118019,19.3319,-99.1922,0.0111740500000006,0.0111740500000006,0,82,11497.8857678177,7.14447274523575,0,1,1,1,0.166666666666667,"2","11",NA,0,NA,0,0,0,0
"342",2018-11-26,107016,2,2018-11-27,"50",50050,114442,"toluca",19.2831,-99.6664,"1",0,25,"0","single",0,7000,1500,30,1500,30,"3",100,0,0,1,0.00421070065428349,19.2873,-99.6667,1.77299999999834e-05,1.77299999999834e-05,0,309,468.603266285733,0.291177293975004,1,1,1,1,0.214285714285714,"2","11",NA,0,NA,0,0,0,0
"343",2018-11-26,107027,1,2018-11-27,"52",52918,130632,"Atizapv°n de Zaragoza",19.5647,-99.2552,"1",0,31,"0","single",0,14000,3000,30,2000,30,"2",100,0,0,6,0.241173879182633,19.3319,-99.1922,0.0581648399999991,0.0581648399999991,0,310,26745.6123247753,16.6189943236204,0,1,1,1,0.142857142857143,"2","11",NA,0,NA,0,0,0,0
"344",2018-11-26,107043,1,2018-11-28,"91",91809,130234,"Veracruz",19.1857,-96.2215,"1",0,21,"1","single",1,6000,3000,30,3000,30,"3",100,0,0,3,0.0988443726268782,19.1643,-96.125,0.00977021000000116,0.00977021000000116,0,311,10422.252375321,6.47610348050814,1,1,1,1,0.5,"2","11",NA,0,NA,0,0,0,0
"345",2018-11-26,107064,2,2018-11-27,"9",9570,72771,"Iztapalapa",19.3502,-99.0223,"1",0,29,"0","married",0,22000,1500,10,1500,10,NA,100,0,0,13,0.13664746613091,19.3029,-99.1505,0.0186725299999981,0.0186725299999981,3.46944695195361e-18,312,14459.7086966058,8.98486876396895,0,1,1,1,0.0681818181818182,"2","11",NA,0,NA,0,0,0,0
"346",2018-11-26,107065,1,2018-11-29,"22",22820,130655,"Ensenada",31.0072,-115.8167,"1",0,34,"0","married",2,7000,1500,18,1500,18,"3",100,0,0,14,1.906101913305,32.506744,-116.993387,3.63322450390499,3.63322450390499,4.44089209850063e-16,313,200670.049136544,124.690897595625,0,0,0,0,0.214285714285714,"2","11",NA,0,NA,0,0,0,0
"347",2018-11-26,107076,1,2018-11-27,"83",83296,128216,"Hermosillo",28.9024,-111.4736,"1",0,29,"1","single",0,12000,1500,25,1500,25,"3",100,0,0,14,6.59237015008297,32.506744,-116.993387,43.4593441957049,43.4593441957049,0,314,663222.723264097,412.108518562949,0,0,0,0,0.125,"2","11",NA,0,NA,0,0,0,0
"348",2018-11-26,107087,1,2018-11-27,"29",29049,9243,"tuxtla gutierrez",16.6853,-93.0667,"1",0,26,"0","single",0,6000,1500,30,1500,30,"2",100,0,0,3,3.93683119907369,19.1643,-96.125,15.49863989,15.49863989,-1.77635683940025e-15,255,425507.963619349,264.399047820441,0,0,0,0,0.25,"2","11",NA,0,NA,0,0,0,0
"349",2018-11-26,107088,1,2018-11-28,"34",34220,83464,"durango",23.9705,-104.716,"1",0,29,"0","single",0,12000,2000,30,2000,30,"2",100,0,0,4,2.12913053615789,25.6283,-103.38,4.53319683999999,4.53319683999999,0,315,228652.410383283,142.078373981436,0,0,0,0,0.166666666666667,"2","11",NA,0,NA,0,0,0,0
"350",2018-11-26,107090,1,2018-11-27,"90",90700,2001,"Tepetitla de lardizabal",19.28,-98.3792,"1",0,25,"1","married",1,9000,1500,20,1500,20,"3",100,0,0,15,0.294998101688806,19.0778,-98.1644,0.0870238799999991,0.0870238799999991,1.38777878078145e-17,316,31885.6561977882,19.8128774514945,0,0,1,1,0.166666666666667,"2","11",NA,0,NA,0,0,0,0
"351",2018-11-26,107103,1,2018-11-27,"55",55767,87631,"Tecamac de Felipe Villanueva",19.7058,-98.969,"0",335,35,"0","single",0,6970,1500,18,1500,18,"1",100,0,0,6,0.435453154770983,19.3319,-99.1922,0.189619450000002,0.189619450000002,0,317,47758.242582375,29.6756698909957,0,0,1,1,0.215208034433286,"2","11",NA,0,NA,0,0,0,0
"352",2018-11-26,107152,1,2018-11-27,"90",90110,130755,"Tlaxcala",19.2733,-98.2354,"1",0,45,"0","single",2,7000,3000,20,2000,18,"2",100,0,0,15,0.207993389318025,19.0778,-98.1644,0.0432612499999994,0.0432612499999994,6.93889390390723e-18,318,23007.7160632384,14.2963674942762,0,1,1,1,0.285714285714286,"2","11",NA,0,NA,0,0,0,0
"353",2018-11-26,107155,2,2018-11-27,"6",6040,113541,"Cuauhtv©moc",19.4364,-99.1553,"1",0,38,"0","married",0,25000,3000,30,2500,30,"2",100,0,0,6,0.110823553453225,19.3319,-99.1922,0.0122818599999998,0.0122818599999998,-1.73472347597681e-18,152,12261.2583457336,7.61881165305879,0,1,1,1,0.1,"2","11",NA,0,NA,0,0,0,0
"354",2018-11-26,107163,1,2018-11-28,"94",94570,88938,"Cv=rdoba",18.8909,-96.9385,"0",328,42,"1","single",2,14000,1500,24,1500,24,"1",100,0,0,3,0.85821314951474,19.1643,-96.125,0.736529810000009,0.736529810000009,1.11022302462516e-16,319,90859.1760172915,56.4574148516109,0,0,1,1,0.107142857142857,"2","11",NA,0,NA,0,0,0,0
"355",2018-11-26,107189,1,2018-11-27,"56",56334,101753,"Chimalhuacan",19.4162,-98.9372,"1",0,40,"1","single",0,6000,1500,15,1500,15,"3",100,0,0,13,0.241523870455894,19.3029,-99.1505,0.0583337799999953,0.0583337799999953,0,320,25708.331424227,15.9744562517722,0,1,1,1,0.25,"2","11",NA,0,NA,0,0,0,0
"356",2018-11-26,107197,1,2018-11-27,"94",94329,130818,"Orizaba",18.858,-97.0989,"1",0,35,"1","single",0,10000,2000,18,2000,18,"2",100,0,0,3,1.02093138848798,19.1643,-96.125,1.0423009,1.0423009,-2.22044604925031e-16,321,108022.842806951,67.1224494556468,0,0,1,1,0.2,"2","11",NA,0,NA,0,0,0,0
"357",2018-11-26,107201,1,2018-11-27,"27",27277,130862,"Torrev=n",25.5234,-103.3383,"0",335,45,"0","married",2,8000,1500,18,1500,18,"3",100,0,0,4,0.112884454199856,25.6283,-103.38,0.0127428999999994,0.0127428999999994,0,322,12405.4187235431,7.70838898153471,0,1,1,1,0.1875,"2","11",NA,0,NA,0,0,0,0
"358",2018-11-26,107209,1,2018-11-27,"66",66646,130872,"Apodaca",25.7456,-100.1496,"1",0,25,"0","married",3,8400,1500,30,1500,30,"3",100,0,0,8,0.122461300009429,25.6682,-100.2445,0.0149967699999993,0.0149967699999993,0,323,12839.0748872182,7.97785109872256,0,1,1,1,0.178571428571429,"2","11",NA,0,NA,0,0,0,0
"359",2018-11-26,107215,2,2018-11-27,"1",1140,119391,"vÅlvaro Obregv=n",19.3952,-99.1922,"1",0,33,"0","married",2,14000,1500,15,1500,15,"3",100,0,0,6,0.0632999999999981,19.3319,-99.1922,0.00400688999999976,0.00400688999999976,0,324,7046.52376721398,4.37851775710165,1,1,1,1,0.107142857142857,"2","11",NA,0,NA,0,0,0,0
"360",2018-11-26,107233,1,2018-11-27,"55",55120,90422,"Ecatepec de Morelos",19.5493,-99.019,"0",323,56,"1","married",0,8000,1500,30,1500,30,"1",100,0,0,6,0.277958630015326,19.3319,-99.1922,0.0772609999999971,0.077260999999997,1.38777878078145e-17,72,30269.4636673209,18.8086194758851,0,1,1,1,0.1875,"2","11",NA,0,NA,0,0,0,0
"361",2018-11-26,107246,2,2018-11-27,"52",52778,46331,"Huixquilucan",19.4118,-99.2717,"1",0,41,"0","married",2,6000,1500,30,1500,30,NA,100,0,0,6,0.112713175804779,19.3319,-99.1922,0.0127042599999991,0.0127042599999991,0,325,12198.9521661405,7.58009629173478,0,1,1,1,0.25,"2","11",NA,0,NA,0,0,0,0
"362",2018-11-27,107251,1,2018-11-27,"62",62389,130915,"Cuernavaca",18.9309,-99.1885,"1",0,59,"0","married",1,10000,2000,28,2000,28,"2",100,0,0,13,0.373935823370803,19.3029,-99.1505,0.139828000000001,0.139828000000001,0,326,41603.2852746923,25.8511472247582,0,0,1,1,0.2,"3","11",NA,0,NA,0,0,0,0
"363",2018-11-27,107263,1,2018-11-27,"55",55600,127985,"Zumpango",19.7419,-99.0719,"0",299,53,"1","widow",0,6400,1500,17,1500,17,"3",100,0,0,6,0.427284553898219,19.3319,-99.1922,0.18257209,0.18257209,2.77555756156289e-17,327,47353.7938481285,29.4243564741624,0,0,1,1,0.234375,"3","11",NA,0,NA,0,0,0,0
"364",2018-11-27,107275,1,2018-11-27,"45",45138,111821,"Zapopan",20.7383,-103.443,"0",336,28,"0","single",1,24000,1500,17,1500,17,"3",100,0,0,12,0.0598030935654658,20.6818,-103.4626,0.00357640999999985,0.00357640999999985,0,272,6612.38405405292,4.10875517544641,1,1,1,1,0.0625,"3","11",NA,0,NA,0,0,0,0
"365",2018-11-27,107302,1,2018-11-27,"54",54942,98056,"Tultitlan",19.6091,-99.1441,"0",323,27,"0","married",2,8000,1500,30,1500,30,"1",100,0,0,6,0.281342229322227,19.3319,-99.1922,0.0791534500000008,0.0791534500000008,1.38777878078145e-17,328,31267.9775014056,19.429068749553,0,1,1,1,0.1875,"3","11",NA,0,NA,0,0,0,0
"366",2018-11-27,107312,2,2018-11-27,"20",20126,124829,"Aguascalientes",21.8115,-102.1909,"1",0,53,"1","married",0,10000,1500,23,1500,23,"2",100,0,0,7,0.109269025803293,21.8809,-102.2753,0.0119397200000006,0.0119397200000006,-1.73472347597681e-18,6,11650.4996099517,7.23930282597317,0,1,1,1,0.15,"3","11",NA,0,NA,0,0,0,0
"367",2018-11-27,107317,3,2018-11-27,"22",22205,47775,"Tijuana",32.3617,-116.7366,"1",0,39,"0","married",2,18000,2000,15,1500,15,NA,100,0,0,14,0.29491918436243,32.506744,-116.993387,0.086977325305001,0.086977325305001,-1.38777878078145e-17,30,29030.6354929239,18.0388454229211,0,1,1,1,0.0833333333333333,"3","11",NA,0,NA,0,0,0,0
"368",2018-11-27,107325,1,2018-11-27,"64",64000,128237,"Monterrey",25.7334,-100.3321,"0",245,24,"0","single",0,11000,1500,30,1500,30,"3",100,0,0,2,0.0228652574881623,25.7225,-100.312,0.000522819999999962,0.000522819999999962,-1.0842021724855e-19,329,2352.73608299087,1.46192605850278,1,1,1,1,0.136363636363636,"3","11",NA,0,NA,0,0,0,0
"369",2018-11-27,107327,2,2018-11-27,"6",6470,108209,"Cuauhtv©moc",19.4556,-99.155,"1",0,25,"0","married",0,15000,3000,25,1500,25,NA,100,0,0,6,0.129172481589539,19.3319,-99.1922,0.0166855299999998,0.0166855299999998,0,330,14313.5151188071,8.89402806045153,0,1,1,1,0.1,"3","11",NA,0,NA,0,0,0,0
"370",2018-11-27,107337,3,2018-11-27,"96",96536,72780,"Coatzacoalcos",18.1326,-94.3976,"1",0,58,"1","married",0,7400,1500,15,1500,15,NA,100,0,0,3,2.01204265610847,19.1643,-96.125,4.04831565000001,4.04831565000001,0,116,215370.917002002,133.825616092312,0,0,0,0,0.202702702702703,"3","11",NA,0,NA,0,0,0,0
"371",2018-11-27,107350,1,2018-11-27,"89",89348,64768,"Tampico",22.2786,-97.8843,"1",0,43,"1","single",0,10000,1500,30,1500,30,"1",100,0,0,16,2.34180519258114,20.1052,-98.7563,5.48405156,5.48405156,0,295,258313.278436487,160.508828735064,0,0,0,0,0.15,"3","11",NA,0,NA,0,0,0,0
"372",2018-11-27,107353,1,2018-11-28,"38",38024,131034,"Celaya",20.5375,-100.7575,"1",0,46,"0","single",0,13000,1500,7,1500,7,"2",100,0,0,5,0.393260066622583,20.5777,-100.3663,0.154653479999998,0.154653479999998,0,331,41019.842366146,25.4886117079958,0,0,1,1,0.115384615384615,"3","11",NA,0,NA,0,0,0,0
"373",2018-11-27,107368,2,2018-11-27,"86",86700,82972,"Macuspana",17.6119,-92.4586,"1",0,31,"1","married",1,12000,2100,19,2000,19,NA,100,0,0,3,3.98151161244068,19.1643,-96.125,15.85243472,15.85243472,-1.77635683940025e-15,332,424087.466422033,263.516389589542,0,0,0,0,0.166666666666667,"3","11",NA,0,NA,0,0,0,0
"374",2018-11-27,107375,1,2018-11-27,"67",67140,127724,"Monterrey",25.6667,-100.2057,"1",0,33,"0","married",4,14000,3000,30,1500,30,"1",100,0,0,8,0.0388289840196818,25.6682,-100.2445,0.0015076900000007,0.0015076900000007,2.16840434497101e-19,183,3896.5713492515,2.42122320283564,1,1,1,1,0.107142857142857,"3","11",NA,0,NA,0,0,0,0
"375",2018-11-27,107377,1,2018-11-27,"91",91240,131096,"Xico",19.4211,-96.9667,"1",0,27,"1","single",0,8500,3000,17,1500,17,"1",100,0,0,3,0.880002914767902,19.1643,-96.125,0.774405130000004,0.774405130000004,0,333,92941.2334717468,57.7511485899479,0,0,1,1,0.176470588235294,"3","11",NA,0,NA,0,0,0,0
"376",2018-11-27,107383,2,2018-11-27,"4",4330,69516,"Coyoacan",19.3319,-99.15,"1",0,44,"0","married",2,10000,2000,30,1500,30,NA,100,0,0,13,0.0290043100245461,19.3029,-99.1505,0.000841249999999983,0.000841249999999983,-1.0842021724855e-19,334,3228.69252314888,2.00622150890979,1,1,1,1,0.15,"3","11",NA,0,NA,0,0,0,0
"377",2018-11-27,107423,1,2018-11-27,"7",7480,130796,"Gustavo A. Madero",19.473,-99.0968,"1",0,65,"0","married",1,18000,3000,30,2000,29,"3",100,0,0,6,0.17032430830624,19.3319,-99.1922,0.029010369999999,0.029010369999999,0,335,18629.3026710237,11.5757407825715,0,1,1,1,0.111111111111111,"3","11",NA,0,NA,0,0,0,0
